,Date,states,Cured,Deaths,Confirmed,active_cases,closed_cases,death_rate,recovery_rate
797,2020-04-09,Tripura,0,0,1,1,0,0.0,0.0
798,2020-04-09,Uttarakhand,5,0,35,30,5,0.0,10000.0
799,2020-04-09,Uttar Pradesh,31,4,410,375,35,1142.857143,8857.142856999999
800,2020-04-09,West Bengal,16,5,103,82,21,2380.952381,7619.047619
801,2020-04-10,Andhra Pradesh,7,6,363,350,13,4615.384615,5384.615385
802,2020-04-10,Andaman and Nicobar Islands,0,0,11,11,0,0.0,0.0
803,2020-04-10,Arunachal Pradesh,0,0,1,1,0,0.0,0.0
804,2020-04-10,Assam,0,0,29,29,0,0.0,0.0
805,2020-04-10,Bihar,0,1,60,59,1,10000.0,0.0
806,2020-04-10,Chandigarh,7,0,18,11,7,0.0,10000.0
807,2020-04-10,Chhattisgarh,9,0,10,1,9,0.0,10000.0
808,2020-04-10,Delhi,25,13,898,860,38,3421.052632,6578.947368
809,2020-04-10,Goa,1,0,7,6,1,0.0,10000.0
810,2020-04-10,Gujarat,26,17,241,198,43,3953.488372,6046.511628
811,2020-04-10,Haryana,29,3,169,137,32,937.5,9062.5
812,2020-04-10,Himachal Pradesh,6,1,28,21,7,1428.571429,8571.428570999999
813,2020-04-10,Jammu and Kashmir,6,4,184,174,10,4000.0,6000.0
814,2020-04-10,Jharkhand,0,1,13,12,1,10000.0,0.0
815,2020-04-10,Karnataka,30,6,197,161,36,1666.666667,8333.333333
816,2020-04-10,Kerala,96,2,357,259,98,204.0816327,9795.918367
817,2020-04-10,Ladakh,10,0,15,5,10,0.0,10000.0
818,2020-04-10,Madhya Pradesh,0,16,259,243,16,10000.0,0.0
819,2020-04-10,Maharashtra,125,97,1364,1142,222,4369.369369,5630.630631
820,2020-04-10,Manipur,1,0,2,1,1,0.0,10000.0
821,2020-04-10,Mizoram,0,0,1,1,0,0.0,0.0
822,2020-04-10,Odisha,2,1,44,41,3,3333.333333,6666.666667
823,2020-04-10,Puducherry,1,0,5,4,1,0.0,10000.0
824,2020-04-10,Punjab,5,11,132,116,16,6875.0,3125.0
825,2020-04-10,Rajasthan,21,3,463,439,24,1250.0,8750.0
826,2020-04-10,Tamil Nadu,21,8,834,805,29,2758.62069,7241.379309999998
827,2020-04-10,Telengana,35,7,473,431,42,1666.666667,8333.333333
828,2020-04-10,Tripura,0,0,1,1,0,0.0,0.0
829,2020-04-10,Uttarakhand,5,0,35,30,5,0.0,10000.0
830,2020-04-10,Uttar Pradesh,32,4,431,395,36,1111.111111,8888.888889
831,2020-04-10,West Bengal,16,5,116,95,21,2380.952381,7619.047619
832,2020-04-11,Andhra Pradesh,11,6,381,364,17,3529.411765,6470.588235
833,2020-04-11,Andaman and Nicobar Islands,0,0,11,11,0,0.0,0.0
834,2020-04-11,Arunachal Pradesh,0,0,1,1,0,0.0,0.0
835,2020-04-11,Assam,0,1,29,28,1,10000.0,0.0
836,2020-04-11,Bihar,0,1,60,59,1,10000.0,0.0
837,2020-04-11,Chandigarh,7,0,18,11,7,0.0,10000.0
838,2020-04-11,Chhattisgarh,9,0,18,9,9,0.0,10000.0
839,2020-04-11,Delhi,25,14,903,864,39,3589.74359,6410.25641
840,2020-04-11,Goa,1,0,7,6,1,0.0,10000.0
841,2020-04-11,Gujarat,31,19,308,258,50,3800.0,6200.0
842,2020-04-11,Haryana,29,3,177,145,32,937.5,9062.5
843,2020-04-11,Himachal Pradesh,6,1,28,21,7,1428.571429,8571.428570999999
844,2020-04-11,Jammu and Kashmir,6,4,207,197,10,4000.0,6000.0
845,2020-04-11,Jharkhand,0,1,17,16,1,10000.0,0.0
846,2020-04-11,Karnataka,37,6,214,171,43,1395.348837,8604.651162999999
847,2020-04-11,Kerala,123,2,364,239,125,160.0,9840.0
848,2020-04-11,Ladakh,10,0,15,5,10,0.0,10000.0
849,2020-04-11,Madhya Pradesh,0,33,443,410,33,10000.0,0.0
850,2020-04-11,Maharashtra,188,110,1574,1276,298,3691.275168,6308.724832
851,2020-04-11,Manipur,1,0,2,1,1,0.0,10000.0
852,2020-04-11,Mizoram,0,0,1,1,0,0.0,0.0
853,2020-04-11,Odisha,2,1,48,45,3,3333.333333,6666.666667
854,2020-04-11,Puducherry,1,0,7,6,1,0.0,10000.0
855,2020-04-11,Punjab,5,11,132,116,16,6875.0,3125.0
856,2020-04-11,Rajasthan,21,3,553,529,24,1250.0,8750.0
857,2020-04-11,Tamil Nadu,44,8,911,859,52,1538.461538,8461.538462
858,2020-04-11,Telengana,43,9,504,452,52,1730.7692309999998,8269.230769
859,2020-04-11,Tripura,0,0,2,2,0,0.0,0.0
860,2020-04-11,Uttarakhand,5,0,35,30,5,0.0,10000.0
861,2020-04-11,Uttar Pradesh,32,4,433,397,36,1111.111111,8888.888889
862,2020-04-11,West Bengal,16,5,126,105,21,2380.952381,7619.047619
863,2020-04-12,Andhra Pradesh,11,6,381,364,17,3529.411765,6470.588235
864,2020-04-12,Andaman and Nicobar Islands,10,0,11,1,10,0.0,10000.0
865,2020-04-12,Arunachal Pradesh,0,0,1,1,0,0.0,0.0
866,2020-04-12,Assam,0,1,29,28,1,10000.0,0.0
867,2020-04-12,Bihar,19,1,64,44,20,500.0,9500.0
868,2020-04-12,Chandigarh,7,0,19,12,7,0.0,10000.0
869,2020-04-12,Chhattisgarh,10,0,25,15,10,0.0,10000.0
870,2020-04-12,Delhi,25,19,1069,1025,44,4318.181818,5681.818182
871,2020-04-12,Goa,5,0,7,2,5,0.0,10000.0
872,2020-04-12,Gujarat,44,22,432,366,66,3333.333333,6666.666667
873,2020-04-12,Haryana,29,3,185,153,32,937.5,9062.5
874,2020-04-12,Himachal Pradesh,6,1,32,25,7,1428.571429,8571.428570999999
875,2020-04-12,Jammu and Kashmir,6,4,224,214,10,4000.0,6000.0
876,2020-04-12,Jharkhand,0,1,17,16,1,10000.0,0.0
877,2020-04-12,Karnataka,37,6,226,183,43,1395.348837,8604.651162999999
878,2020-04-12,Kerala,142,2,374,230,144,138.88888889999998,9861.111111
879,2020-04-12,Ladakh,10,0,15,5,10,0.0,10000.0
880,2020-04-12,Madhya Pradesh,0,36,564,528,36,10000.0,0.0
881,2020-04-12,Maharashtra,208,127,1761,1426,335,3791.044776,6208.955224
882,2020-04-12,Manipur,1,0,2,1,1,0.0,10000.0
883,2020-04-12,Mizoram,0,0,1,1,0,0.0,0.0
884,2020-04-12,Odisha,12,1,54,41,13,769.2307692,9230.769231
885,2020-04-12,Puducherry,1,0,7,6,1,0.0,10000.0
886,2020-04-12,Punjab,5,11,151,135,16,6875.0,3125.0
887,2020-04-12,Rajasthan,21,3,700,676,24,1250.0,8750.0
888,2020-04-12,Tamil Nadu,44,10,969,915,54,1851.851852,8148.148148
889,2020-04-12,Telengana,43,9,504,452,52,1730.7692309999998,8269.230769
890,2020-04-12,Tripura,0,0,2,2,0,0.0,0.0
891,2020-04-12,Uttarakhand,5,0,35,30,5,0.0,10000.0
892,2020-04-12,Uttar Pradesh,45,5,452,402,50,1000.0,9000.0
